Trip_ID,VendorID,City,Pickup_Date,Pickup_Time,Dropoff_Time,Weekday,Month,Peak_Hour,Trip_Distance_km,Trip_Duration_min,Passenger_Count,Pickup_Zone,Dropoff_Zone,Pickup_Borough,Dropoff_Borough,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Fare_Amount_INR,Tip_Amount_INR,Toll_Amount_INR,Total_Amount_INR,Payment_Method,Vehicle_Type,Driver_Rating,Ride_Status,Data_Source
TRIP000087,Uber,Delhi,2026-02-10,15:20:00,15:29:12,Tuesday,February,Off-Peak,1.6,9.2,2,Delhi West,Delhi South,Delhi West,Delhi South,28.63831,77.27069,28.56654,77.19982,73.0,7.3,0,80.3,UPI,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000088,Local Fleet,Delhi,2025-12-31,06:08:00,06:27:24,Wednesday,December,Off-Peak,4.75,19.4,2,Delhi North,Delhi South,Delhi North,Delhi South,28.67591,77.16056,28.61256,77.24827,126.1,0.0,0,126.1,UPI,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000089,Rapido,Delhi,2026-02-13,10:52:00,11:26:30,Friday,February,Off-Peak,6.95,34.5,1,Delhi West,Delhi Central,Delhi West,Delhi Central,28.54032,77.29975,28.55937,77.21033,175.15,0.0,0,175.15,UPI,Prime SUV,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000090,Ola,Delhi,2026-02-02,06:21:00,06:29:24,Monday,February,Off-Peak,2.17,8.4,4,Delhi South,Delhi South,Delhi South,Delhi South,28.65168,77.20311,28.54006,77.19381,78.64,0.0,0,78.64,UPI,Bike,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000091,Ola,Delhi,2026-01-29,06:00:00,06:02:48,Thursday,January,Off-Peak,0.5,2.8,3,Delhi East,Delhi East,Delhi East,Delhi East,28.68045,77.22937,28.62588,77.24183,50.2,5.02,0,55.22,Card,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000092,Uber,Delhi,2025-12-09,21:37:00,22:37:36,Tuesday,December,Off-Peak,11.14,60.6,4,Delhi North,Delhi North,Delhi North,Delhi North,28.70345,77.20725,28.67467,77.26392,264.58,0.0,0,264.58,Cash,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000093,Local Fleet,Delhi,2026-01-18,14:52:00,15:22:00,Sunday,January,Off-Peak,6.7,30.0,1,Delhi East,Delhi East,Delhi East,Delhi East,28.51307,77.19142,28.61155,77.16945,165.4,8.27,0,173.67,UPI,Mini,4.6,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP000094,Rapido,Delhi,2026-01-09,11:38:00,11:44:36,Friday,January,Off-Peak,1.24,6.6,1,Delhi East,Delhi North,Delhi East,Delhi North,28.65595,77.11273,28.69756,77.19904,64.78,6.48,40,111.26,UPI,eBike,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000095,Uber,Delhi,2026-01-21,06:04:00,06:11:00,Wednesday,January,Off-Peak,1.7,7.0,3,Delhi South,Delhi Central,Delhi South,Delhi Central,28.58321,77.23419,28.69487,77.2251,70.9,7.09,0,77.99,Cash,Mini,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000096,Local Fleet,Delhi,2025-12-22,18:11:00,18:13:24,Monday,December,Peak,0.5,2.4,1,Delhi South,Delhi North,Delhi South,Delhi North,28.56866,77.26251,28.66115,77.20396,49.6,0.0,0,49.6,Cash,Prime Sedan,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000097,Local Fleet,Delhi,2026-01-27,07:01:00,07:15:24,Tuesday,January,Off-Peak,3.13,14.4,2,Delhi East,Delhi South,Delhi East,Delhi South,28.58951,77.24494,28.58569,77.14999,99.16,0.0,0,99.16,Card,Prime SUV,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000098,Local Fleet,Delhi,2026-01-17,13:36:00,14:15:06,Saturday,January,Off-Peak,9.58,39.1,3,Delhi Central,Delhi North,Delhi Central,Delhi North,28.70334,77.16653,28.54083,77.1675,213.61,0.0,0,213.61,Cash,Mini,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000099,Ola,Delhi,2026-01-11,10:52:00,10:56:30,Sunday,January,Off-Peak,1.15,4.5,2,Delhi North,Delhi South,Delhi North,Delhi South,28.62363,77.11123,28.55185,77.2898,60.55,0.0,0,60.55,UPI,Mini,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000100,Uber,Delhi,2025-12-29,14:28:00,14:30:36,Monday,December,Off-Peak,0.5,2.6,4,Delhi North,Delhi North,Delhi North,Delhi North,28.52095,77.26917,28.63522,77.29453,49.9,2.5,0,52.4,UPI,Prime Sedan,3.9,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP000101,Uber,Delhi,2026-02-21,10:04:00,12:15:36,Saturday,February,Off-Peak,31.21,131.6,4,Delhi East,Delhi East,Delhi East,Delhi East,28.62664,77.22538,28.5254,77.26074,611.92,0.0,0,611.92,Wallet,Bike,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000102,Ola,Delhi,2026-02-19,15:57:00,16:20:12,Thursday,February,Off-Peak,4.49,23.2,2,Delhi North,Delhi South,Delhi North,Delhi South,28.63408,77.19463,28.63464,77.19037,128.68,0.0,0,128.68,Card,Mini,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000103,Ola,Delhi,2026-01-20,14:46:00,14:51:42,Tuesday,January,Off-Peak,1.5,5.7,3,Delhi North,Delhi North,Delhi North,Delhi North,28.64193,77.26196,28.54855,77.14545,66.55,0.0,40,106.55,UPI,Bike,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000104,Local Fleet,Delhi,2026-02-03,13:00:00,13:35:12,Tuesday,February,Off-Peak,6.58,35.2,1,Delhi West,Delhi East,Delhi West,Delhi East,28.59767,77.23653,28.60739,77.29947,171.76,0.0,0,171.76,UPI,Bike,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000105,Local Fleet,Delhi,2025-12-06,07:13:00,07:34:18,Saturday,December,Off-Peak,3.83,21.3,1,Delhi South,Delhi West,Delhi South,Delhi West,28.57356,77.2758,28.51061,77.23893,117.91,11.79,0,129.7,Cash,Prime SUV,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000106,Rapido,Delhi,2026-01-06,01:50:00,02:02:18,Tuesday,January,Off-Peak,2.44,12.3,2,Delhi East,Delhi West,Delhi East,Delhi West,28.53193,77.12497,28.58481,77.2096,87.73,0.0,0,87.73,Cash,Prime SUV,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000107,Local Fleet,Delhi,2025-12-14,14:23:00,14:44:12,Sunday,December,Off-Peak,4.09,21.2,1,Delhi South,Delhi Central,Delhi South,Delhi Central,28.63412,77.27821,28.65607,77.20257,120.88,0.0,0,120.88,Wallet,Prime SUV,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000108,Uber,Delhi,2026-01-17,10:50:00,11:26:30,Saturday,January,Off-Peak,6.39,36.5,1,Delhi North,Delhi West,Delhi North,Delhi West,28.6108,77.11225,28.56229,77.17466,171.43,0.0,0,171.43,Card,Auto,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000109,Ola,Delhi,2025-12-22,18:13:00,18:14:54,Monday,December,Peak,0.55,1.9,1,Delhi West,Delhi West,Delhi West,Delhi West,28.54194,77.25366,28.6757,77.17281,49.45,0.0,0,49.45,UPI,Mini,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000110,Local Fleet,Delhi,2026-02-17,14:27:00,15:01:30,Tuesday,February,Off-Peak,6.91,34.5,4,Delhi North,Delhi West,Delhi North,Delhi West,28.58646,77.15824,28.5535,77.17048,174.67,0.0,0,174.67,Card,eBike,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000111,Ola,Delhi,2026-01-13,03:03:00,03:34:00,Tuesday,January,Off-Peak,9.32,31.0,1,Delhi West,Delhi West,Delhi West,Delhi West,28.53358,77.15516,28.56233,77.12353,198.34,0.0,0,198.34,UPI,eBike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000112,Ola,Delhi,2026-02-16,00:21:00,00:23:12,Monday,February,Off-Peak,0.5,2.2,4,Delhi East,Delhi North,Delhi East,Delhi North,28.55836,77.12665,28.67837,77.15989,49.3,0.0,0,49.3,UPI,Auto,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000113,Uber,Delhi,2025-12-30,07:51:00,08:25:36,Tuesday,December,Off-Peak,8.25,34.6,1,Delhi Central,Delhi East,Delhi Central,Delhi East,28.54415,77.20504,28.6694,77.17813,190.9,19.09,0,209.99,Wallet,eBike,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000114,Uber,Delhi,2025-12-21,01:48:00,02:10:06,Sunday,December,Off-Peak,5.94,22.1,1,Delhi South,Delhi West,Delhi South,Delhi West,28.56186,77.27545,28.59359,77.14513,144.43,0.0,0,144.43,UPI,eBike,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000115,Ola,Delhi,2026-02-16,21:03:00,21:41:30,Monday,February,Off-Peak,6.8,38.5,4,Delhi West,Delhi North,Delhi West,Delhi North,28.56509,77.21552,28.57473,77.2681,179.35,0.0,0,179.35,Card,Mini,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000116,Local Fleet,Delhi,2026-02-24,16:46:00,17:33:18,Tuesday,February,Off-Peak,11.33,47.3,2,Delhi East,Delhi Central,Delhi East,Delhi Central,28.5167,77.26676,28.64327,77.15829,246.91,24.69,40,311.6,UPI,eBike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000117,Uber,Delhi,2026-02-12,16:41:00,17:10:54,Thursday,February,Off-Peak,5.18,29.9,1,Delhi East,Delhi East,Delhi East,Delhi East,28.6571,77.24788,28.51437,77.29214,147.01,0.0,0,147.01,UPI,Prime SUV,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000118,Uber,Delhi,2026-02-18,02:07:00,02:24:00,Wednesday,February,Off-Peak,4.35,17.0,4,Delhi West,Delhi West,Delhi West,Delhi West,28.56097,77.30943,28.58105,77.18729,117.7,0.0,0,117.7,UPI,Auto,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000119,Ola,Delhi,2026-02-09,06:48:00,07:28:30,Monday,February,Off-Peak,7.77,40.5,4,Delhi East,Delhi West,Delhi East,Delhi West,28.56213,77.20343,28.66541,77.14165,193.99,0.0,0,193.99,UPI,Bike,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000120,Ola,Delhi,2026-01-24,20:12:00,21:00:30,Saturday,January,Off-Peak,8.32,48.5,2,Delhi Central,Delhi Central,Delhi Central,Delhi Central,28.61912,77.17697,28.52548,77.12317,212.59,0.0,0,212.59,Card,Auto,4.2,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP000121,Ola,Delhi,2026-01-10,05:17:00,05:27:18,Saturday,January,Off-Peak,1.88,10.3,1,Delhi South,Delhi North,Delhi South,Delhi North,28.64684,77.23506,28.64515,77.16224,78.01,0.0,0,78.01,UPI,Auto,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000122,Rapido,Delhi,2026-01-23,18:51:00,19:06:12,Friday,January,Peak,4.47,15.2,1,Delhi South,Delhi East,Delhi South,Delhi East,28.64089,77.30127,28.67001,77.26351,116.44,0.0,0,116.44,UPI,Prime SUV,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000123,Rapido,Delhi,2026-02-15,04:31:00,05:11:24,Sunday,February,Off-Peak,9.86,40.4,3,Delhi East,Delhi North,Delhi East,Delhi North,28.6556,77.27332,28.52063,77.22579,218.92,21.89,0,240.81,Card,eBike,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000124,Local Fleet,Delhi,2026-01-04,11:03:00,11:05:18,Sunday,January,Off-Peak,0.59,2.3,1,Delhi East,Delhi North,Delhi East,Delhi North,28.62433,77.26593,28.6959,77.12341,50.53,0.0,60,110.53,UPI,Auto,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000125,Local Fleet,Delhi,2026-01-16,19:28:00,19:52:36,Friday,January,Peak,5.7,24.6,3,Delhi West,Delhi North,Delhi West,Delhi North,28.69049,77.15012,28.66195,77.24693,145.3,0.0,0,145.3,UPI,Prime Sedan,4.6,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP000126,Ola,Delhi,2026-01-03,20:23:00,21:03:54,Saturday,January,Off-Peak,8.23,40.9,2,Delhi Central,Delhi East,Delhi Central,Delhi East,28.66082,77.15717,28.51485,77.18945,200.11,0.0,0,200.11,UPI,eBike,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000127,Ola,Delhi,2026-01-06,21:48:00,21:50:18,Tuesday,January,Off-Peak,0.5,2.3,1,Delhi West,Delhi Central,Delhi West,Delhi Central,28.57979,77.17593,28.65985,77.12496,49.45,0.0,0,49.45,Card,Prime Sedan,4.0,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP000128,Uber,Delhi,2025-12-21,05:04:00,06:05:06,Sunday,December,Off-Peak,11.26,61.1,3,Delhi South,Delhi South,Delhi South,Delhi South,28.60923,77.28319,28.70015,77.17492,266.77,13.34,0,280.11,UPI,Auto,4.7,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP000129,Ola,Delhi,2026-01-21,01:25:00,01:35:00,Wednesday,January,Off-Peak,2.97,10.0,1,Delhi West,Delhi South,Delhi West,Delhi South,28.52002,77.25997,28.56092,77.20485,90.64,0.0,0,90.64,UPI,Prime SUV,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000130,Uber,Delhi,2026-02-20,03:51:00,04:11:06,Friday,February,Off-Peak,3.41,20.1,1,Delhi Central,Delhi South,Delhi Central,Delhi South,28.69827,77.20916,28.58091,77.19285,111.07,5.55,0,116.62,UPI,Prime Sedan,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000131,Rapido,Delhi,2026-01-31,11:03:00,11:04:48,Saturday,January,Off-Peak,0.5,1.8,2,Delhi North,Delhi North,Delhi North,Delhi North,28.63305,77.18256,28.54836,77.23636,48.7,0.0,0,48.7,Card,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000132,Rapido,Delhi,2026-02-15,13:55:00,14:36:18,Sunday,February,Off-Peak,9.63,41.3,1,Delhi Central,Delhi East,Delhi Central,Delhi East,28.52196,77.20752,28.54371,77.23595,217.51,21.75,0,239.26,UPI,Mini,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000133,Rapido,Delhi,2026-02-03,05:40:00,05:41:42,Tuesday,February,Off-Peak,0.5,1.7,1,Delhi East,Delhi South,Delhi East,Delhi South,28.6628,77.12398,28.60704,77.17476,48.55,0.0,0,48.55,Card,Prime SUV,4.3,Incomplete,Synthetic proxy (no real dataset exists for this city)
TRIP000134,Uber,Delhi,2026-02-10,23:39:00,23:49:12,Tuesday,February,Off-Peak,2.73,10.2,2,Delhi Central,Delhi West,Delhi Central,Delhi West,28.52329,77.30146,28.57922,77.28362,88.06,0.0,0,88.06,Wallet,Mini,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000135,Rapido,Delhi,2026-02-15,12:30:00,12:33:12,Sunday,February,Off-Peak,0.66,3.2,1,Delhi South,Delhi East,Delhi South,Delhi East,28.62479,77.19815,28.60256,77.30088,52.72,0.0,0,52.72,UPI,Bike,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000136,Uber,Delhi,2026-02-28,21:09:00,21:14:00,Saturday,February,Off-Peak,1.36,5.0,3,Delhi East,Delhi East,Delhi East,Delhi East,28.6025,77.11371,28.62957,77.11633,63.82,0.0,0,63.82,UPI,Bike,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000137,Local Fleet,Delhi,2025-12-16,15:33:00,15:39:30,Tuesday,December,Off-Peak,1.49,6.5,2,Delhi Central,Delhi South,Delhi Central,Delhi South,28.66446,77.16331,28.58515,77.256,67.63,3.38,0,71.01,UPI,Bike,4.8,Incomplete,Synthetic proxy (no real dataset exists for this city)
TRIP000138,Uber,Delhi,2026-01-07,14:34:00,14:35:54,Wednesday,January,Off-Peak,0.5,1.9,3,Delhi North,Delhi West,Delhi North,Delhi West,28.70988,77.16837,28.54145,77.21988,48.85,2.44,0,51.29,UPI,Auto,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000139,Uber,Delhi,2026-01-02,16:57:00,17:15:54,Friday,January,Off-Peak,4.78,18.9,3,Delhi West,Delhi North,Delhi West,Delhi North,28.64199,77.11142,28.56312,77.29115,125.71,6.29,60,192.0,Cash,Mini,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000140,Uber,Delhi,2025-12-25,23:29:00,23:52:00,Thursday,December,Off-Peak,4.22,23.0,4,Delhi South,Delhi East,Delhi South,Delhi East,28.6213,77.20108,28.68807,77.22175,125.14,6.26,0,131.4,Wallet,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000141,Local Fleet,Delhi,2026-01-02,14:37:00,14:52:18,Friday,January,Off-Peak,3.02,15.3,1,Delhi Central,Delhi South,Delhi Central,Delhi South,28.59096,77.13132,28.6743,77.15244,99.19,0.0,0,99.19,Cash,Mini,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000142,Ola,Delhi,2026-02-14,21:03:00,21:44:48,Saturday,February,Off-Peak,8.94,41.8,1,Delhi Central,Delhi South,Delhi Central,Delhi South,28.61519,77.20412,28.65371,77.15276,209.98,0.0,0,209.98,Card,Auto,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000143,Rapido,Delhi,2025-12-17,12:16:00,13:32:36,Wednesday,December,Off-Peak,18.81,76.6,1,Delhi Central,Delhi South,Delhi Central,Delhi South,28.64347,77.28943,28.6208,77.24814,380.62,0.0,0,380.62,Cash,Prime Sedan,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000144,Rapido,Delhi,2026-02-13,19:23:00,20:22:06,Friday,February,Peak,10.2,59.1,1,Delhi South,Delhi Central,Delhi South,Delhi Central,28.55576,77.17776,28.63346,77.12329,251.05,0.0,0,251.05,UPI,Mini,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000145,Rapido,Delhi,2025-12-01,03:06:00,03:08:48,Monday,December,Off-Peak,0.57,2.8,1,Delhi North,Delhi West,Delhi North,Delhi West,28.66987,77.12462,28.6582,77.29989,51.04,2.55,0,53.59,Cash,Prime SUV,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000146,Local Fleet,Delhi,2025-12-01,20:10:00,20:25:24,Monday,December,Off-Peak,2.71,15.4,1,Delhi North,Delhi North,Delhi North,Delhi North,28.68915,77.17599,28.53361,77.23427,95.62,9.56,0,105.18,UPI,Bike,4.2,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP000147,Uber,Delhi,2026-02-18,06:13:00,06:19:42,Wednesday,February,Off-Peak,2.08,6.7,1,Delhi East,Delhi South,Delhi East,Delhi South,28.54149,77.12291,28.58324,77.29656,75.01,0.0,0,75.01,UPI,Prime Sedan,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000148,Ola,Delhi,2026-02-16,14:20:00,14:47:24,Monday,February,Off-Peak,5.22,27.4,1,Delhi North,Delhi North,Delhi North,Delhi North,28.61907,77.17402,28.57473,77.13642,143.74,0.0,0,143.74,UPI,Mini,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000149,Local Fleet,Delhi,2025-12-17,05:27:00,07:28:12,Wednesday,December,Off-Peak,25.35,121.2,4,Delhi Central,Delhi North,Delhi Central,Delhi North,28.59963,77.26484,28.59467,77.17191,526.0,0.0,0,526.0,Wallet,eBike,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000150,Local Fleet,Delhi,2025-12-06,22:19:00,22:42:54,Saturday,December,Off-Peak,5.53,23.9,1,Delhi Central,Delhi Central,Delhi Central,Delhi Central,28.56709,77.1805,28.57062,77.15982,142.21,0.0,0,142.21,Card,Prime Sedan,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000151,Ola,Delhi,2026-01-23,06:35:00,06:39:54,Friday,January,Off-Peak,1.34,4.9,3,Delhi East,Delhi Central,Delhi East,Delhi Central,28.60968,77.238,28.53389,77.1559,63.43,0.0,0,63.43,Card,Bike,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000152,Ola,Delhi,2026-01-19,17:38:00,17:53:48,Monday,January,Off-Peak,2.78,15.8,4,Delhi Central,Delhi East,Delhi Central,Delhi East,28.5198,77.11558,28.60702,77.21926,97.06,4.85,0,101.91,UPI,Mini,3.8,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP000153,Uber,Delhi,2026-01-08,01:12:00,01:21:54,Thursday,January,Off-Peak,1.96,9.9,1,Delhi East,Delhi South,Delhi East,Delhi South,28.70267,77.147,28.67124,77.20305,78.37,7.84,0,86.21,UPI,Mini,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000154,Uber,Delhi,2025-12-02,16:58:00,16:59:36,Tuesday,December,Off-Peak,0.5,1.6,4,Delhi South,Delhi North,Delhi South,Delhi North,28.61386,77.19218,28.69108,77.25989,48.4,2.42,0,50.82,UPI,Prime Sedan,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000155,Local Fleet,Delhi,2026-01-20,17:47:00,18:01:06,Tuesday,January,Off-Peak,2.48,14.1,4,Delhi West,Delhi South,Delhi West,Delhi South,28.62988,77.22065,28.63048,77.25644,90.91,0.0,0,90.91,Card,Auto,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000156,Rapido,Delhi,2026-01-11,11:36:00,11:40:00,Sunday,January,Off-Peak,1.06,4.0,1,Delhi West,Delhi Central,Delhi West,Delhi Central,28.67538,77.17252,28.52004,77.20652,58.72,2.94,0,61.66,Wallet,eBike,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000157,Uber,Delhi,2026-02-23,05:32:00,06:07:54,Monday,February,Off-Peak,7.19,35.9,1,Delhi Central,Delhi East,Delhi Central,Delhi East,28.70624,77.24203,28.63496,77.17389,180.13,0.0,0,180.13,UPI,Mini,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000158,Uber,Delhi,2026-02-19,08:49:00,08:52:48,Thursday,February,Peak,0.83,3.8,3,Delhi South,Delhi West,Delhi South,Delhi West,28.65003,77.23718,28.53343,77.23453,55.66,0.0,0,55.66,Cash,Auto,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000159,Local Fleet,Delhi,2025-12-04,06:16:00,06:17:54,Thursday,December,Off-Peak,0.5,1.9,4,Delhi South,Delhi South,Delhi South,Delhi South,28.52917,77.12492,28.52767,77.2246,48.85,0.0,0,48.85,UPI,Mini,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000160,Ola,Delhi,2025-12-14,08:59:00,09:26:42,Sunday,December,Peak,7.25,27.7,1,Delhi East,Delhi North,Delhi East,Delhi North,28.56016,77.20213,28.54216,77.19084,168.55,0.0,0,168.55,UPI,Bike,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000161,Ola,Delhi,2025-12-18,15:39:00,15:44:24,Thursday,December,Off-Peak,1.13,5.4,1,Delhi South,Delhi South,Delhi South,Delhi South,28.5311,77.28045,28.53958,77.24844,61.66,6.17,0,67.83,UPI,Mini,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000162,Uber,Delhi,2025-12-04,15:13:00,15:19:48,Thursday,December,Off-Peak,1.97,6.8,1,Delhi North,Delhi West,Delhi North,Delhi West,28.54895,77.12325,28.63887,77.27986,73.84,0.0,0,73.84,Wallet,Bike,3.5,Cancelled by Customer,Synthetic proxy (no real dataset exists for this city)
TRIP000163,Rapido,Delhi,2026-02-11,21:09:00,21:28:42,Wednesday,February,Off-Peak,5.82,19.7,3,Delhi North,Delhi West,Delhi North,Delhi West,28.64453,77.26722,28.5505,77.27366,139.39,0.0,0,139.39,Wallet,Auto,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP000164,Uber,Delhi,2025-12-19,19:51:00,19:53:18,Friday,December,Peak,0.5,2.3,4,Delhi South,Delhi North,Delhi South,Delhi North,28.6612,77.14353,28.59321,77.1601,49.45,0.0,0,49.45,UPI,Prime Sedan,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
